line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
424,X-40.371 Y108.340 I104.991 J-5.561,arc,"-40.224, 113.934, 235.952","-40.371, 108.34, 235.952",5.596591838821055,0.07192165825085252,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,74.54496121932976,81.01365776762623,81.01365776762628,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.186386003760915,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
425,X-40.180 Y101.948 I78.007 J-0.875,arc,"-40.371, 108.34, 235.952","-40.18, 101.948, 235.952",6.396644785780898,0.07925360582557175,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,81.01365776762623,77.62531037984758,82.31758421175849,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.092724455150489,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
426,X-37.163 Y88.674 I44.815 J3.206,arc,"-40.18, 101.948, 235.952","-37.163, 88.674, 235.952",13.665154163535473,0.1953759158477,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,77.62531037984758,61.652727592992974,77.62531037984758,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.6341298224266874,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
427,G02 X-35.739 Y83.969 I-27.173 J-10.792,arc,"-37.163, 88.674, 235.952","-35.739, 83.969, 235.952",4.921579137951253,0.08372829090995001,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,61.652727592992974,55.80642183590105,61.652727592993045,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.9318376581493983,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
428,X-35.393 Y79.574 I-16.356 J-3.501,arc,"-35.739, 83.969, 235.952","-35.393, 79.574, 235.952",4.421460592753815,0.08348131804820665,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,55.80642183590105,49.99362585819577,55.80642183590111,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.265704611798509,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
429,X-36.764 Y75.096 I-9.698 J0.521,arc,"-35.393, 79.574, 235.952","-36.764, 75.096, 235.952",4.729775342662581,0.10082805374058079,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,49.99362585819577,43.6305294655927,49.993625858195855,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.7443483762488916,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
430,X-40.341 Y71.956 I-7.202 J4.597,arc,"-36.764, 75.096, 235.952","-40.341, 71.956, 235.952",4.823475372043222,0.12017664754311856,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,43.6305294655927,36.39042471251547,43.630529465592794,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.4768140502058875,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,5
431,G03 X-42.142 Y65.411 I2.372 J-4.173,arc,"-40.341, 71.956, 235.952","-42.142, 65.411, 235.952",7.539873582946807,0.31413023998657236,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.39042471251547,3.1777151902716945,36.39042471251553,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,15.503807833581025,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
432,G01 X40.663 Y62.804 Z234.487 F10000,linear,"-42.142, 65.411, 235.952","40.663, 62.804, 234.487",82.85898079870402,0.7764759325696295,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,3.1777151902716945,2.916955918559138,166.66666666666666,166.66666666666666,800.0,10000.0,full_s_curve_with_cruise,1.561842230990798,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
433,G03 X38.859 Y69.348 I-4.174 J2.370 F10000,arc,"40.663, 62.804, 234.487","38.859, 69.348, 234.487",7.539687540725279,0.3147102084372968,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,2.916955918559138,36.401477757958865,36.40147775795887,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,15.660346569213072,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
434,G02 X35.965 Y71.538 I3.877 J8.134,arc,"38.859, 69.348, 234.487","35.965, 71.538, 234.487",3.6542256200582615,0.09323017445655202,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.401477757958865,41.84209174368512,41.842091743685216,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.48552772080526,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
435,X33.913 Y77.176 I7.233 J5.824,arc,"35.965, 71.538, 234.487","33.913, 77.176, 234.487",6.109389693748693,0.1336930643802271,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,41.84209174368512,49.30569384466001,49.30569384466003,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.916323612183858,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
436,X34.304 Y81.172 I15.968 J0.454,arc,"33.913, 77.176, 234.487","34.304, 81.172, 234.487",4.025728066943589,0.07761345898501643,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,49.30569384466001,54.329058971827294,54.32905897182737,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.3201578960689937,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
437,X35.965 Y86.102 I25.785 J-5.940,arc,"34.304, 81.172, 234.487","35.965, 86.102, 234.487",5.210705548190041,0.09016791515403774,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,54.329058971827294,61.11118802684912,61.111188026849184,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.000263698485024,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
438,G03 X38.362 Y92.490 I-46.478 J21.088,arc,"35.965, 86.102, 234.487","38.362, 92.49, 234.487",6.828004588454045,0.10390703413302785,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,61.11118802684912,70.12095362759243,70.12095362759247,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.655824983288801,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
439,X40.005 Y101.148 I-42.856 J12.618,arc,"38.362, 92.49, 234.487","40.005, 101.148, 234.487",8.826865136533293,0.11833863930677366,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,70.12095362759243,78.8829242161574,78.88292421615743,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.3369678564645624,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
440,X40.259 Y106.742 I-63.401 J5.678,arc,"40.005, 101.148, 234.487","40.259, 106.742, 234.487",5.601570784062347,0.07277326876603027,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,78.8829242161574,73.87318143566907,79.08664334636094,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2049053733689705,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
441,X40.118 Y109.107 I-17.958 J0.113,arc,"40.259, 106.742, 234.487","40.118, 109.107, 234.487",2.370920890694157,0.032374737030314654,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,73.87318143566907,72.56300072081532,73.8731814356691,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2864414637846173,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
442,X40.105 Y109.170 I-0.495 J-0.069,arc,"40.118, 109.107, 234.487","40.105, 109.17, 234.487",0.06437176567565699,0.0008865241529043905,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,72.56300072081532,72.56496553349953,72.56496553349953,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2968235684369103,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
443,X39.566 Y110.737 I-15.746 J-4.540,arc,"40.105, 109.17, 234.487","39.566, 110.737, 234.487",1.6578157659713275,0.02274209240134807,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,72.56496553349953,73.21147217086502,73.21147217086508,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2916655242231636,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
444,G02 X37.925 Y117.130 I24.860 J9.786,arc,"39.566, 110.737, 234.487","37.925, 117.13, 234.487",6.6171524645004345,0.08748180024551529,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,73.21147217086502,77.99613430625689,77.99613430625696,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2571726681387374,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
445,X37.529 Y121.125 I61.564 J8.124,arc,"37.925, 117.13, 234.487","37.529, 121.125, 234.487",4.015278009587091,0.05044450496204979,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,77.99613430625689,81.17726189406247,81.17726189406253,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.1148631569465026,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
446,X37.324 Y130.714 I110.509 J7.162,arc,"37.529, 121.125, 234.487","37.324, 130.714, 234.487",9.59419131665625,0.11102782927236629,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,81.17726189406247,91.46069360077993,91.46069360077993,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.0072699634378095,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,3
447,X37.536 Y137.906 I351.748 J-6.789,arc,"37.324, 130.714, 234.487","37.536, 137.906, 234.487",7.195249293570462,0.07328888870593621,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,91.46069360077993,104.88884662015765,104.8888466201577,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.6976527317469545,acceleration or jerk limited; short segment speed degradation,1
448,G03 X38.080 Y153.088 I-1309.027 J54.486,arc,"37.536, 137.906, 234.487","38.08, 153.088, 234.487",15.19182825815865,0.13107845143669494,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,104.88884662015765,126.41189044592672,126.41189044592672,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.5046587495315444,acceleration or jerk limited; short segment speed degradation,2
449,X37.940 Y200.233 I-736.639 J21.378,arc,"38.08, 153.088, 234.487","37.94, 200.233, 234.487",47.15325101630727,0.31190267456885606,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,126.41189044592672,166.66666666666663,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.255749569770977,acceleration or jerk limited,5
450,X36.613 Y231.397 I-2280.420 J-81.436,arc,"37.94, 200.233, 234.487","36.613, 231.397, 234.487",31.19248266975603,0.20708777509203402,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,166.66666666666663,124.63682038248294,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.1894348546430173,,2
451,X35.833 Y246.470 I-2429.218 J-118.272,arc,"36.613, 231.397, 234.487","35.833, 246.47, 234.487",15.09319249012825,0.22035551937130674,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,124.63682038248294,12.35240488543767,124.63682038248305,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.4332813962660698,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,1
452,X35.412 Y246.930 I-0.499 J-0.034,arc,"35.833, 246.47, 234.487","35.412, 246.93, 234.487",0.6732680806354511,0.05654534124137704,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.35240488543767,12.352404885441231,12.352404885441278,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,14.373364202687412,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
453,X-2.398 Y249.445 I-35.234 J-244.150 F10000,arc,"35.412, 246.93, 234.487","-2.398, 249.445, 234.487",37.930909916848876,0.4952963310313282,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.352404885441231,112.15281312051029,112.9897762592394,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.397374685523981,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,7
454,X-35.412 Y246.929 I2.073 J-245.034 F10000,arc,"-2.398, 249.445, 234.487","-35.412, 246.929, 234.487",33.13497208365106,0.45001192094824555,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,112.15281312051029,12.352284703871195,112.15281312051032,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.349692817297455,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
455,X-35.833 Y246.469 I0.078 J-0.494 F10000,arc,"-35.412, 246.929, 234.487","-35.833, 246.469, 234.487",0.6732680806354511,0.0565413753328176,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.352284703871195,12.352284703868357,12.352284703871314,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,14.373384897246147,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
456,X-37.885 Y201.832 I2502.976 J-137.425,arc,"-35.833, 246.469, 234.487","-37.885, 201.832, 234.487",44.68473280145846,0.4194089105033325,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.352284703868357,166.66666666666663,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.4514643152747824,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,3
457,X-38.384 Y170.668 I758.463 J-27.737,arc,"-37.885, 201.832, 234.487","-38.384, 170.668, 234.487",31.1701852804772,0.19212876582996175,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,166.66666666666663,150.1936831323095,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.0700502004372272,,3
458,X-37.723 Y142.700 I822.257 J5.432,arc,"-38.384, 170.668, 234.487","-37.723, 142.7, 234.487",27.977159453377336,0.21160819017157972,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,150.1936831323095,112.655225909343,150.1936831323095,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.3867887038464581,acceleration or jerk limited; short segment speed degradation,3
459,G02 X-37.399 Y133.910 I-1278.250 J-51.594,arc,"-37.723, 142.7, 234.487","-37.399, 133.91, 234.487",8.795986614628976,0.08485904259450523,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,112.655225909343,94.65258313420291,112.65522590934305,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.6079149882063295,acceleration or jerk limited; short segment speed degradation,1
460,X-37.309 Y126.719 I-174.646 J-5.769,arc,"-37.399, 133.91, 234.487","-37.309, 126.719, 234.487",7.192070794698616,0.07923295183087281,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,94.65258313420291,86.80159154375728,94.65258313420294,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.8758387673026817,acceleration or jerk limited; short segment speed degradation,2
461,X-37.732 Y118.728 I-92.445 J0.886,arc,"-37.309, 126.719, 234.487","-37.732, 118.728, 234.487",8.004688026301386,0.09646737948852549,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,86.80159154375728,79.04160294047745,86.80159154375734,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.0725142694332948,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
462,X-38.200 Y115.449 I-39.974 J4.032,arc,"-37.732, 118.728, 234.487","-38.2, 115.449, 234.487",3.3131683212955023,0.04251948199910245,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,79.04160294047745,76.7816011840863,79.04160294047746,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.1545744760943872,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
